
An Introduction to Statistical Signal Processing,"Introduces the tools and techniques of statistical signal processing. Includes overview of basic probability, random objects, expectation, and second-order moment theory, with examples of random process models and their basic uses and properties.",http://ee.stanford.edu/~gray/sp.html

Introduction To Digital Filters - With Audio Applications,This book was written for the second half part of an introductory course in digital audio signal processing with applications in computer music.,http://ccrma.stanford.edu/~jos/filters/

Galois Connections and Fixed Point Calculus,Introduces the fundamental algebraic structures in the mathematics of program construction with a focus on the algebraic properties of recursion and how these are applied to the generic solution of programming problems.,http://www.cs.nott.ac.uk/~rcb/G53PAL/FPandGC.pdf

Denotational Semantics: A Methodology for Language Development,"Introduces a methodology for giving mathematical meaning to programming languages and systems.  Presents the topic from an engineering viewpoint, emphasizing the descriptional and implementational aspects.",http://www.cis.ksu.edu/~schmidt/text/densem.html

"Project Oberon - The Design of an Operating System and Compiler, Revised Edition 2013","Presents the results of Project Oberon, which its primary goal was to design and implement an entire software environment from scratch, and to structure it in such a way that it can be described, explained, and understood as a whole.",https://people.inf.ethz.ch/wirth/ProjectOberon/

Wireless Networking in the Developing World,A practical guide to planning and building low-cost telecommunications infrastructure.,http://wndw.net/

Rethinking Public Key Infrastructures and Digital Certificates,This book proposes highly practical cryptographic building blocks that can be used to design privacy-protecting electronic communication and transaction systems.,http://credentica.com/the_mit_pressbook.php

Seamless Object-Oriented Software Architecture,"This book shows how a consistent set of object-oriented abstractions can be applied throughout the entire software construction process, based on three major ideas: seamlessness, reversibility, and contracting.",http://www.bon-method.com/book_print_a4.pdf

Mathematics Of The Discrete Fourier Transform (DFT) - With Audio Applications,"Covers all about the Discrete Fourier Transform formula and its constituents, with frequent references to audio applications.",http://ccrma.stanford.edu/~jos/mdft/

Understanding OSI,Provides an intelligent near-beginner with an understanding of Open Systems Interconnection (OSI). Guides the reader in a critical examination of the OSI approach to specifying rules for computer communication (computer protocols).,https://www.packetizer.com/osi/understandingosi/

ASN.1 Communication Between Heterogeneous Systems,"Geared towards both the novice and the experienced ASN.1 users, organized from the elemental basics to advanced concepts. Contains complete examples and discussion of ASN.1 in relationship to other languages.",https://www.oss.com/asn1/resources/books-whitepapers-pubs/dubuisson-asn1-book.PDF

ASN.1 Complete,Teaches both beginners and advanced readers everything to know about ASN.1 - whether for the purpose of specifying a new protocol or implementing an existing one in a software or hardware development project.,https://www.oss.com/asn1/resources/books-whitepapers-pubs/larmouth-asn1-book.pdf

Fundamentals of Image Processing,Focuses on the fundamental concepts of image processing. This book is constrained to two-dimensional (2D) image processing although most of the concepts and techniques described can be extended easily to three or more dimensions.,http://eelinux.ee.usm.maine.edu/courses/ele489/docs/FIP2.2.pdf

The Design of Functional Programs - A Calculational Approach,"This document shows to what extent functional programs can be designed in a calculational way. This study is about programming, as a design activity; it is not about programming languages, formal semantics included, nor about implementations.",http://alexandria.tue.nl/extra3/proefschrift/PRF6B/8911699.pdf

How to Think About Algorithms - Loop Invariants and Recursion,These notes teach the students to think abstractly about algorithms and about the key algorithmic techniques used to develop them.,http://www.eecs.yorku.ca/~jeff/courses/3101/syllabus/Edmonds_FullProofs.pdf

The Easiest Linux Guide You'll Ever Read,"This is a 160-page book geared towards people who are competent with using Windows, who have never attempted to use Linux but are interested in giving it a try.",http://www.phys.ttu.edu/~ritlg/courses/p1305/linux_guide/easiest_linux_guide_ever.pdf

Data Conversion Handbook,"Covers data converter fundamentals, techniques, applications, and begins with the basic theoretical elements necessary for a complete understanding of data converters.",http://www.analog.com/library/analogDialogue/archives/39-06/data_conversion_handbook.html

Mixed Signal and DSP Design Techniques,"Focuses primarily on signal processing hardware; how it works, how to interface to it, and how to design it and debug it. Contains all the design reference information that engineers need when developing mixed and digital signal processing systems.",http://www.analog.com/en/education/education-library/mixed_signal_dsp_design_book.html

Algorithms and Data Structures in VLSI Design,"This textbook provides an introduction to ordered binary decision diagrams (OBDDs), with an emphasis on applications in computer-aided circuit design and formal verification.",http://eccc.hpi-web.de/resources/pdf/OBDD-Book.pdf

Asterisk: The Future of Telephony,"Covers installing, configuring, and integrating a proper VoIP system with Asterisk, an open source PBX software, using existing phone systems without the need for additional hardware.",ftp://ftp.uk.freebsd.org/pub/OpenBSD/distfiles/9780596510480.pdf

"Categories, Types And Structures",A self-contained introduction to general category theory and the mathematical structures that constituted the theoretical background.,http://www.di.ens.fr/~longo/download.html

"Art of Programming Contest - C Programming, Data Structures, and Algorithms, 2nd Edition","A textbook for an algorithm course focusing on programming as well as a programming course focusing on algorithms. The book is designed to train students to participate in competitions, especially the ACM International Collegiate Programming Contest.",https://www.comp.nus.edu.sg/~stevenha/database/Art_of_Programming_Contest_SE_for_uva.pdf

[No longer freely available] Algorithmic Problem Solving,"An introduction to problem-solving and algorithm formulation using an example-driven approach. It demonstrates the importance of mathematical calculation, but the chosen examples are typically not mathematical.",http://algorithmicproblemsolving.org/

Essentials of Theoretical Computer Science,"Covers the basics of the theory of computation and provides some of the tools used in program verification, translation and compiling, and the analysis of algorithms.",http://cse.ucdenver.edu/~cscialtman/foundation/Essentials%20of%20Theoretical%20Computer%20Science.pdf

Programming Languages: Application and Interpretation,"This textbook shows students where programming languages come from, why they should regard languages as the ultimate form of abstraction, how to recognize such an evolving abstraction, and how to turn what they recognize into a language.",http://www.cs.brown.edu/~sk/Publications/Books/ProgLangs/

Convex Optimization,"This book helps the reader develop a working knowledge of convex optimization, i.e. to develop the skills and background needed to recognize, formulate, and solve convex optimization problems.",http://www.stanford.edu/~boyd/cvxbook/

[No longer freely accessible] Linear Programming: Foundations and Extensions,"Focuses largely on constrained optimization. Begins with a substantial treatment of linear programming and proceeds to convex analysis, network flows, integer programming, and convex optimization.",https://vanderbei.princeton.edu/LPbook/

Dive Into Greasemonkey,"Covers programming with Greasemonkey, a Firefox extension that lets users add their own scripts to web pages they visit, allowing them to remove heavy ads, fix uncomfortable font sizes, replace flash menus with text links, and much more.",http://wiki.greasespot.net/Main_Page

[No longer freely accessible] More Servlets and JavaServer Pages,"Practical guide to the use of the Java 2 Platform for Web-enabled applications and dynamic Web sites. Focuses on the standard JSP tag library, filters, life-cycle event listeners, declarative and programmatic security, Web applications, and much more.",https://dl.acm.org/doi/book/10.5555/515799

Beginning Perl,"Covers installation how-to, core language elements (regular expressions, references, modules, and the like), and on to basic applied techniques. Also covers how to access and work with databases and write CGI scripts to generate web pages.",http://learn.perl.org/library/beginning_perl/

Programming in Lua,"The official book of Lua, giving a solid base on the scripting language which has been used in many commercial applications, such as World of Warcraft and Adobe Lightroom, as well as non-commercial applications.",http://www.lua.org/pil/

Introduction to Modern Cryptography,"This document focuses on modern cryptography as a science. Includes topics on block ciphers, pseudorandom, symmetric and asymmetric encryption, hash, authentication and digital signatures.",https://web.cs.ucdavis.edu/~rogaway/classes/227/spring05/book/main.pdf

"Data, Syntax and Semantics - An Introduction to Modelling Programming Languages","An introduction to the mathematical theory of programming languages. Readers will need a first course in elementary set theory, logic and imperative programming as the background knowledge.",http://www-compsci.swan.ac.uk/~csjvt/JVTPublications/DSS(March2006).pdf

Security Engineering - A Guide to Building Dependable Distributed Systems,"This book gives a solid introduction to security engineering, its underlying technologies (crypto, access control, inference control, tamper resistance, seals) and its important applications in military, medical and financial fields.",http://www.cl.cam.ac.uk/~rja14/book.html

Reasoned Programming,Presents informal way of attempting a mathematical proof of reliability to make sure that our computer programs will work reliably. Also shows the benefits of the approach even without strict formality.,http://www.doc.ic.ac.uk/pandora/firstyearbook.pdf

Practical Foundations of Mathematics,"The book is an account of the foundations of mathematics (algebra) and theoretical computer science, from a modern constructive viewpoint. It collects the methods of construction of the objects of twentieth century mathematics.",http://www.paultaylor.eu/~pt/prafm/

Algorithms in the Real World: Lecture Notes,This document looks both at algorithms and at case studies in which the problems are used in real-world applications.,http://www.cs.cmu.edu/afs/cs/project/pscico-guyb/294/class-notes/all/AlgsInRealWorld.ps.gz

Theory Of Codes,"Presents a comprehensive study of the theory of variable length codes, and provides a systematic exposition of the topic.",http://www-igm.univ-mlv.fr/~berstel/LivreCodes/Codes.html

Algebra: Abstract And Concrete,This text provides a thorough introduction to modern or abstract algebra at a level suitable for upper-level undergraduates and beginning graduate students.,http://www.math.uiowa.edu/~goodman/algebrabook.dir/algebrabook.html

Compiler Construction,"A concise, practical guide to modern compiler design and construction by the author of Pascal and Oberon. Readers are taken step-by-step through each stage of compiler design, using the simple yet powerful method of recursive descent to create a compiler.",http://www.projectoberon.net/wirth/CompilerConstruction/CompilerConstruction.pdf

Democratizing Innovation,"Eric von Hippel looks closely at the emerging system of user-centered innovation, in which users -- both individuals and firms -- often freely share their innovations with others, creating user-innovation communities and a rich intellectual commons.",http://web.mit.edu/evhippel/www/democ1.htm

Embedding Perl in HTML with Mason,"This book shows the readers how to create large, complex, dynamically driven web sites that look good and are a snap to maintain using Perl and Mason.",http://masonbook.houseabsolute.com/book/

Recommended Approach to Software Development,"Presents guidelines for an organized, disciplined approach to software development in a field which demands a flawless, 100% working, error-free final product.",http://hdl.handle.net/2060/19930009672

Dissecting a CSharp Application: Inside SharpDevelop,"This book teaches advanced .NET programming techniques by getting an insiders' look at SharpDevelop, a complete Integrated Development Environment written in C#.",http://damieng.com/blog/2007/11/08/dissecting-a-c-application-inside-sharpdevelop

Design and Analysis of Algorithms: Course Notes,"These notes teach the techniques for the design and analysis of algorithms and data structures. It also study efficient algorithms from areas such as graph theory, networks, scheduling etc.",http://www.cs.umd.edu/users/samir/cs651.ps

Logic For Computer Science - Foundations of Automatic Theorem Proving,"An introduction to mathematical logic, with an emphasis on proof theory and procedures for constructing formal proofs of formulae algorithmically.",http://www.cis.upenn.edu/~jean/gbooks/logic.html

Computer Organization and Design Fundamentals,"Intended for computer science majors who want to study computer organization without a background in electrical engineering. Topics such as analog to digital conversion, CRC's, and memory organization are covered using practical terms and examples.",http://faculty.etsu.edu/tarnoff/ntes2150.html

TCP/IP Fundamentals for Microsoft Windows,"A structured, introductory approach to the basic concepts and principles of the TCP/IP protocol suite, how the most important protocols function, and their basic configuration in the Microsoft® Windows Server® 2003 and Windows® XP operating systems.",https://www.microsoft.com/en-us/download/details.aspx?id=8781

"Modular Forms, A Computational Approach",Covers algorithms for computing spaces of modular forms and provides a rigorous foundation for the specific algorithms used.,http://wstein.org/books/modform/modform/

A Problem Course in Mathematical Logic,This is a text for a problem-oriented course on mathematical logic and computability.,http://euclid.trentu.ca/math/sb/pcml/pcml-16.pdf

[No longer freely available] Applied Abstract Algebra,"Introduces a wide range of abstract algebra with relevant and interesting applications, from error-correcting codes to cryptography to the group theory of Rubik's cube. Also covers topics such as the Euclidean algorithm, encryption, and permutations.",https://www.usna.edu/Users/math/wdj/teaching/capstone.php

A Computational Introduction to Number Theory and Algebra,"Provides an introduction to number theory and algebra, with an emphasis on algorithms and applications.",http://shoup.net/ntb/

Foundations of Combinatorics with Applications,Intended as an introduction to the mathematical foundations of the interaction between computer science and mathematics as a major impetus for theoretical developments and applications of combinatorics.,http://www.math.ucsd.edu/~ebender/CombText/index.html

Introduction to Operating Systems,Intended as a general introduction to the techniques used to implement operating systems and related kinds of systems software.,http://pages.cs.wisc.edu/~solomon/cs537-old/last/notes.html

"Free Software, Free Society: Selected Essays of Richard M. Stallman","Collections of essays and speeches by Richard M. Stallman. Includes historical writings such as The GNU Manifesto, along with new writings on copyright, patent law, and the issue of trusted computing.",http://www.gnu.org/doc/fsfs3-hardcover.pdf

In Search of Insight,"Written to share ideas about the challenges we face in using Business Intelligence to run businesses in today's always on, real time world.",https://bluetongue1.files.wordpress.com/2008/04/2006-business-intelligence-20-moving-to-real-time-bi-report-nicholls.pdf

Graph Theory Lessons,"The entire 23 lessons of Graph Theory that utilizes a java software as an investigative tool.  The software can draw, edit and manipulate simple graphs, examine properties of the graphs, and demonstrate them using computer animation.",http://dembinhyen.free.fr/UDS/Ebook/CD1/Ly%20Thuyet%20Do%20Thi/Thamkhao/www.utc.edu/~cpmawata/petersen/index.htm

Mathematics for Algorithm and Systems Analysis,"The second part of the two series of book, used to teach discrete mathematics that includes Boolean arithmetic, combinatorics, elementary logic, induction, graph theory and finite probability in the University of California, San Diego.",http://www.math.ucsd.edu/~ebender/DiscreteText2/index.html

A Short Course in Discrete Mathematics,"The first part of the two series of book, used to teach discrete mathematics that includes Boolean arithmetic, combinatorics, elementary logic, induction, graph theory and finite probability in the University of California, San Diego.",http://www.math.ucsd.edu/~ebender/DiscreteText1/index.html

Programming Principles in Java: Architectures and Interfaces,"A first course for would-be professional programmers, using Java. This textbook presents standard architectures for component construction and patterns of control construction and data construction.",http://people.cis.ksu.edu/~schmidt/CIS200/

Fundamentals of Wireless Communication,Takes a unified view of the fundamentals of wireless communication and explains the web of concepts underpinning these advances at a level accessible to an audience with a basic background in probability and digital communication.,https://web.stanford.edu/~dntse/papers/press_book.pdf

prolog :- tutorial,"This tutorial is intended to be used to help learn the essential, basic concepts of Prolog. The sample programs have been especially chosen to help promote the use of Prolog programming in an artificial intelligence course.",https://www.cpp.edu/~jrfisher/www/prolog_tutorial/contents.html

Linear Algebra,"Helps students to master the material of a standard undergraduate linear algebra course. The material is standard in that the topics covered are Gaussian reduction, vector spaces, linear maps, determinants, and eigenvalues and eigenvectors.",http://joshua.smcvt.edu/linearalgebra/book.pdf

Software Optimization Manuals,"This series of five manuals describes everything you need to know about optimizing code for Intel and AMD microprocessors, including optimization advices for C++ and assembly language.",http://www.agner.org/optimize/

[No longer freely accessible] Practical PostgreSQL,"Intended to be a practical guide to PostgreSQL, the book's focus is to provide the reader with enough of an understanding of PostgreSQL to manage a fully operational PostgreSQL database.",https://www.oreilly.com/library/view/practical-postgresql/9781449309770/

"Information Theory, Inference and Learning Algorithms","A textbook on information, communication, and coding for a new generation of students, and an entry point into these subjects for professionals in areas as diverse as computational biology, financial engineering, and machine learning.",http://www.inference.phy.cam.ac.uk/mackay/itprnn/book.html

Software Engineering for Internet Applications,"Teaches the students the fundamental of building server-based Internet applications, from taking vague and ambitious specifications and turn them into a system design that can be built and launched within a few months.",http://philip.greenspun.com/seia/

C++ GUI Programming with Qt 3,"Straight from Trolltech, this book covers all that is needed to build industrial-strength applications with Qt 3.2.x and C++ applications that run natively on Windows, Linux/Unix, Mac OS X, and embedded Linux with no source code changes.",http://www.phptr.com/content/images/0131240722/downloads/blanchette_book.pdf

Planning Algorithms,"Presents a unified treatment of many different kinds of planning algorithms. The subject lies at the crossroads between robotics, control theory, artificial intelligence, algorithms, and computer graphics.",http://planning.cs.uiuc.edu/

Derivations of Applied Mathematics,"An applied exposition of proofs of numerous mathematical results useful in the modeling of physical systems. If you have seen a mathematical result, if you want to know why the result is so, you can look for the proof here.",http://www.derivations.org/

A First Course in Linear Algebra (Version 3.50),An introductory textbook of linear algebra. Teaches the fundamental concepts and techniques of matrix algebra and abstract vector spaces.,http://linear.ups.edu/

Designing Analog Chips,"A comprehensive introduction to CMOS and bipolar analog IC design. Presumes no prior knowledge of linear design, thus comprehensible to engineers with a non-analog background.",http://www.designinganalogchips.com/

Design of VLSI Systems,"Presents a unified view of technological, architectural and design-related aspects of VLSI systems, and to familiarize the audience with the state-of-the-art issues in VLSI system design.",http://emicroelectronics.free.fr/onlineCourses/VLSI/toc.html

"Computer Aids for VLSI Design, Second Edition","Describes how computers can be programmed to help in the design of very-large-scale integrated (VLSI) circuits. Such circuits are easy to manufacture, low cost, with simplified design methodologies.",http://www.rulabinsky.com/cavd/

The Complexity of Boolean Functions,Presents a large number of research results on the complexity of Boolean functions in non-uniform computation models. It has a direct relevance to practical problems in the computer aided design of digital circuits.,http://eccc.hpi-web.de/eccc-local/ECCC-Books/wegener_book_readme.html

A Genetic Algorithm Tutorial,"Covers the canonical genetic algorithm as well as more experimental forms of genetic algorithms, including parallel island models and parallel cellular genetic algorithms.",http://www.cs.colostate.edu/~genitor/MiscPubs/tutorial.pdf

Sorting and Searching Algorithms: A Cookbook,"A collection of algorithms for sorting and searching. Descriptions are brief and intuitive, with just enough theory thrown in.",https://www.eecs.umich.edu/courses/eecs380/ALG/niemann/s_man.pdf

Microsoft SQL Server 2000 Administrator's Pocket Consultant,A fast-answers guide focuses on what you need to do in specific situations as you support and manage Microsoft SQL Server 2000.,https://archive.org/details/microsoftsqlser100stan

Introduction to Interactive Programming In Java,The first introductory computer science textbook to rethink the traditional curriculum in light of the current interaction-based computer revolution.,http://www.cs101.org/ipij/

Blender Manual,"The official guide for Blender, an open-source 3D content creation software suited for media professionals, artists and game designers.",https://www.blender.org/manual/

Algorithms,"Contains carefully selected and clustered algorithm topics. No attempt was made to be encyclopedic, so that this book can include topics traditionally de-emphasized or omitted from most Algorithms books.",http://algorithmics.lsi.upc.edu/docs/Dasgupta-Papadimitriou-Vazirani.pdf

Best Kept Secrets of Peer Code Review,"Proposes peer code review as a way to reduce software bugs. The most original part is an analysis of the largest-ever case study of peer code review just completed at Cisco Systems (10 months, 3.2m lines of code, 2500 reviews).",http://smartbear.com/best-kept-secrets-of-peer-code-review/

An Introduction to C++ with Design Patterns in Qt 4,"Teaches C++ the Qt way, with an emphasis on design patterns, and re-use of open source libraries and tools.",http://ptgmedia.pearsoncmg.com/images/9780131879058/downloads/0131879057_Ezust_book.pdf

"Vector Math for 3D Computer Graphics - An Interactive Tutorial, 4th Revision",A tutorial on vector algebra and matrix algebra from the viewpoint of computer graphics. It covers most vector and matrix topics needed for college-level computer graphics text books.,http://chortle.ccsu.edu/vectorlessons/vectorindex.html

OpenOffice.org 3 Writer Guide,"A guide to Writer, the word processor component of OpenOffice.org 3.",https://www.openoffice.org/documentation/manuals/userguide3/0200WG3-WriterGuide.pdf

Rebol Programming For The Absolute Beginner,This tutorial demonstrates how easy it is to accomplish real world programming goals with a flexible and powerful language called Rebol.,http://musiclessonz.com/rebol_tutorial.html

"OpenOffice.org's Getting Started, the Second Edition","A beginners guide on OpenOffice 2.0, a multiplatform open-source office suite.",http://oooauthors.org/en/authors/userguide2/

Programming in Oberon - Steps Beyond Pascal and Modula,A definitive guide to the Oberon language developed as a successor to Pascal and Modula 2.,https://archive.org/details/ProgrammingInOberonStepsBeyondPascalAndModula

The Complete FreeBSD,Covers anything you need to know to set up and run FreeBSD system. This book also reaches to readers who want to make a transition from Microsoft Windows.,http://www.lemis.com/grog/Documentation/CFBSD/

Practical PHP Programming,"A concise guide to learning PHP, with lots of information for newcomers, even those who have not programmed much before.",http://www.hudzilla.org/phpwiki

Structure and Interpretation of Computer Programs - Video Lectures,"Videos of 20 introduction lectures to the subject of Computer Science given in 1986 for Hewlett-Packard employees, converted in its entirety into Mpeg and DivX formats. The lecture uses Lisp dialect and syntax but it doesn't formally teach the language.",http://groups.csail.mit.edu/mac/classes/6.001/abelson-sussman-lectures/

Concurrency Control And Recovery in Database Systems,"This book is about techniques for concurrency control and recovery, for centralized and distributed computer systems, and for single copy, multiversion, and replicated databases.",http://research.microsoft.com/~philbe/ccontrol/

UNIX Text Processing,"Shows how UNIX can be used effectively in the preparation of written documents, especially in the process of producing book-length documents.",http://www.oreilly.com/openbook/utp/

Communicating Sequential Processes,"This is an excellent introduction to Communicating Sequential Processes, or CSP, a language for describing patterns of interaction, and also to its mathematical theory.",http://www.usingcsp.com/

Programming from the Ground Up,An introduction to programming using assembly language on the Linux platform for x86 machines. It covers many topics skipped by other similar books.,http://savannah.nongnu.org/projects/pgubook/

"The Scheme Programming Language, Third Edition","Provides an introduction to the Scheme programming language, covers everything in both formal and informal standards.",http://www.scheme.com/tspl/

The New C Standard - An Economic and Cultural Commentary,"This book contains a detailed analysis of the International Standard for the C language, excluding the library from a number of perspectives.",http://www.knosof.co.uk/cbook/cbook.html

Common LISP - An Interactive Approach,Teaches the the Common Lisp dialect of the programming language Lisp (LISt Processing language) by experimenting with it via an interactive computer terminal.,http://www.cse.buffalo.edu/~shapiro/Commonlisp/

Prolog and Natural-Language Analysis - Digital Edition,An introduction to elementary computational linguistics from logic programming point of view using Prolog.,http://www.mtome.com/Publications/PNLA/pnla.html

Text Processing in Python,"This book digs on the restructuring, reformatting and extracting bits of textual information using Python. For post-introductory level.",http://gnosis.cx/TPiP/

Introduction to Reverse Engineering Software,This book provides an introduction to reverse engineering under both Linux and Microsoft Windows.,https://doc.lagout.org/science/0_Computer%20Science/Computer%20Architecture/Reverse%20Engeniering/Introduction%20To%20Software%20Reverse%20Engineering%202003.pdf

Programming The Nintendo Game Boy Advance: The Unofficial Guide,"This book compiles all the information you'll ever need to develop your own games on a GBA cartridge, with understandable example code and explanations.",https://www.aaronrogers.com/ham/Books/PTGBA/

Handbook of Applied Cryptography,"This book is intended as a reference for professional cryptographers, presenting the techniques and algorithms of greatest interest to the current practitioner, along with the supporting motivation and background material.",http://www.cacr.math.uwaterloo.ca/hac/

"Adaptive Control: Stability, Convergence, and Robustness","Presents the deterministic theory of identification and adaptive control, focusing on linear, continuous time, single-input single-output systems.",http://www.ece.utah.edu/~bodson/acscr/

1000 Java Tips,"An 856 pages of A4 format of Java tips, advises and solutions from real daily Java experiences.",http://download.cnet.com/1000-Java-Tips/3000-2213_4-10434970.html

Combinatorial Algorithms,"These lecture notes cover algorithms, especially combinatorial algorithms, with the main goal of creating correct and always-efficient ones.",http://jeffe.cs.illinois.edu/teaching/373/

The Chaos Hypertextbook - Mathematics in the Age of the Computer,"This book presents a basic introduction to chaos, fractals, non-linear dynamics, and the related topic of dimension.",http://hypertextbook.com/chaos/

Object-Oriented Programming And The Objective-C Language,"Fully documents the Objective-C, an object-oriented programming language based on standard C, and introduces OpenStep, an extensive object-oriented development environment.",http://www.gnustep.org/resources/documentation/ObjectivCBook.pdf

[Sign-up required] Natural Language Processing in Prolog,Teaches the parsing and understanding of natural language processing and computational linguistics using Prolog.,https://www.sciencedirect.com/science/article/pii/016764239090067N?via%3Dihub

Unsolved Problems in Mathematical Systems and Control Theory,Contains a collection of 63 open problems in mathematical systems and control theory. Each of the problems is proposed by a leading expert and set forth in an accessible manner.,https://www.researchgate.net/publication/228698702_Unsolved_Problems_in_Mathematical_Systems_and_Control_Theory

Concrete Abstractions - An Introduction to Computer Science Using Scheme,"Covers the basics of programming and data structures, and gives first-time computer science students the opportunity to not only write programs, but to prove theorems and analyze algorithms as well.",http://www.gustavus.edu/+max/concrete-abstractions.html

Iptables Tutorial 1.2.0 - Linux Firewall Configuration,"This book provides a deep understanding of TCP/IP layers, protocols, packet formats and step-by-step configuration to implement a secure Linux environment.",https://www.frozentux.net/iptables-tutorial/iptables-tutorial.html

Notes on Coding Theory,"Provide an elementary yet rigorous introduction to the theory of error-correcting codes, mainly applied in encoding and decoding procedures of data communication.",http://www.mth.msu.edu/~jhall/classes/codenotes/coding-notes.html

"Computer, Graphics and Learning",Focuses on the learning process and how to exploit the potential of computer graphics and visualization techniques to enhance and improve it.,http://www.nowhereroad.com/cgl/toc2535.html

Linux Security for Beginners,This book provides a step by step approach to securing a Linux system from outside attack. It is designed to be used and understood by both new and experienced Linux users.,http://www.linuxtopia.org/LinuxSecurity/index.html

Tclwise - Guide to the Tcl Programming Language,"This book is an introduction to the main ideas of the Tcl, a simple and powerful programming language.",http://invece.org/tclwise/

Radio Antenna Engineering,"Published in 1952, it presents an excellent overview of commercial antenna system engineering in that era. Much of its content can still be of significant value to amateur-radio operators and to those interested in lower-frequency RF bands.",http://snulbug.mtview.ca.us/books/RadioAntennaEngineering/

Electromagnetic Waves and Antennas,Provides a broad and applications-oriented introduction to electromagnetic waves and antennas.,http://www.ece.rutgers.edu/~orfanidi/ewa/

"Learn Prolog Now! (Texts in Computing, Vol. 7) ","These lecture notes provides a basic, self-contained, clear introduction to Prolog, along with its practical aspects.",http://www.learnprolognow.org/

"Graph Theory, 3rd Edition",This book offers an introduction to the theory of graphs as part of (pure) mathematics; it contains neither explicit algorithms nor 'real world' applications.,http://www.math.uni-hamburg.de/home/diestel/books/graph.theory/index.html

Common Lisp - A Gentle Introduction To Symbolic Computation,"A gentle introduction to Lisp, requires no prior mathematical background beyond arithmetic.",http://www-2.cs.cmu.edu/~dst/LispBook/

Elements of Abstract and Linear Algebra,"A survey of abstract algebra with emphasis on linear algebra, presented in a compact and tightly organized, but still somewhat informal book.",http://www.math.miami.edu/~ec/book

[No longer freely accessible] Tcl/Tk For Programmers,A self-teaching book on Tcl/Tk with more than 200 solved exercises. All exercises run on both Windows and Unix versions of Tcl/Tk.,https://www.wiley.com/en-us/Tcl+Tk+for+Programmers%3A+With+Solved+Exercises+that+Work+with+Unix+and+Windows-p-9780818685156

Upgrading Microsoft Visual Basic 6.0 to Microsoft Visual Basic .NET,"This book is a complete technical guide to upgrading Visual Basic 6 applications to Visual Basic .NET, covering all upgrade topics from APIs to ZOrders.",http://msdn.microsoft.com/en-us/vbrun/ms788236.aspx

Introducing Visual Basic 2005 for Developers,"This book examines a focused, first look at the features and capabilities in Microsoft Visual Basic 2005, Visual Studio 2005, and .NET Framework 2.0.",http://msdn2.microsoft.com/en-us/vbrun/ms788235.aspx

Lessons In Electric Circuits,A free 6 volumes series of textbooks on the subjects of electricity and electronics.,http://www.ibiblio.org/kuphaldt/electricCircuits/

A Byte of Python,"'A Byte of Python' is a book on programming using the Python language. It serves as a tutorial or guide to the Python language for a beginner audience. If all you know about computers is how to save text files, then this is the book for you.",http://python.swaroopch.com/

Linux in the Workplace - How to Use Linux in Your Office,"Covers how to use Linux for day-to-day jobs involving email, the Web, working with documents, and performing general office tasks.",http://linuxpip.org/

How to Optimize for the Pentium Microprocessors,"This manual describes everything you need to know about optimizing code for the Intel microprocessors, including Pentium, Pentium MMX, Pentium Pro, Pentium II, Pentium III, Pentium 4, Celeron and Xeon.",http://www.agner.org/assem/

Integration and Automation of Manufacturing Systems,Based on supplemental materials used by the author in teaching laboratory based integrated manufacturing courses since 1993.,http://engineeronadisk.com/V2/book_integration/engineeronadisk.html

Abstract Algebra: The Basic Graduate Year,"This text studies fundamental algebraic structures, namely groups, rings, fields andmodules, and maps between these structures.",http://www.math.uiuc.edu/~r-ash/Algebra.html

A=B,"Shows how several recently developed computer algorithms can simplify complex summations, presenting the underlying mathematical theory of these methods, the principle theorems and proofs, and the implementation using Maple packages.",https://www.math.upenn.edu/~wilf/Downld.html

The Rise of Open Source Licensing,A study on how open source has challenged the thinking and actual use of intellectual property in the software industry.,http://lib.tkk.fi/Diss/2005/isbn9529187793/isbn9529187793.pdf

Open Source Licensing - Software Freedom and Intellectual Property Law,"A guide to open source license and licensing issues. Explains how to choose a license for an open source software, and how the chosen license affects developers, managers, lawyers and business.",http://www.rosenlaw.com/oslbook.htm

Mathematical Analysis I,Covers the basic topics of undergraduate real analysis.,http://www.trillia.com/zakon-analysisI.html

Automated Manufacturing Systems with PLCs (Version 6.0),"PLC based control system book which addresses discrete control systems using common control systems. Focuses on the Allen Bradley family of controllers, thus allowing a deeper topic coverage than is normal in PLC books.",http://engineeronadisk.com/V2/book_PLC/engineeronadisk.html

An Introduction to the Theory of Numbers,"An introduction to the elementary theory of numbers, in both technical (avoiding complex variable theory) and usual sense (that of being easy to understand).",http://www.trillia.com/moser-number.html

Basic Concepts of Mathematics,Helps the student complete the transition from purely manipulative to rigorous mathematics.,http://www.trillia.com/zakon1.html

"Systematic Software Development Using VDM, 2nd Edition",Teaches a particular systematic approach to software development concentrating on the stages from specication through design to implementation.,http://www.csr.ncl.ac.uk/vdm/ssdvdm.pdf.zip

Case Studies in Systematic Software Development,"Covers the case studies on the application of the most widely known and used formal methods in software development, called the Vienna Development Method or VDM.",https://www.overturetool.org/publications/books/SSDusingVDM/Jones1990.pdf

